label,name,review
0.0,johnny_guitar,"We don't get this rating at all! I would say that the movie scrip, cast, dialog and setting are So Bad it is a must see to believe. The buggy ride is hilarious with the high speed background flying by at breakneck speed."
1.0,johnny_guitar,"Classic gender bending western, almost entirely set in one location, that balances thrills, camp and righteous anger brilliantly."
1.0,johnny_guitar,my favourite 'psychological' western with a whole gay subtext-good stuff
1.0,johnny_guitar,The strangest the most bizzar most unusual and the most amazingly shot western ever made.
1.0,johnny_guitar,"As kinky as it gets in the 50s. Almost seems like a Western as directed by Sam Fuller. Full of symbolism, great performances and direction."
0.0,johnny_guitar,"Probably the worst movie I have ever seen. Everything sucks about it. The lighting, the acting, the shots, the costumes, the sets, even the guitar playing! On the plus side its absolutely hilarious. ""Down there all I sell is Cards and Whiskey...Up here all you can buy is a bullet to the head!"""
1.0,johnny_guitar,Its sexual themes transcend its genre. Making it one of the oddest and freshest westerns to date.
1.0,johnny_guitar,This is why Nicholas Ray is one of my favorite directors.
1.0,johnny_guitar,fantastic Nicholas Ray
1.0,johnny_guitar,"I feel like this unique western deserves more attention, first of all, for challenging traditional gender roles; and second of all for being a fantastic movie."
1.0,johnny_guitar,Why is this movie pretty dang awesome? Hello it's titled Johnny Guitar.
1.0,johnny_guitar,This movie was beautiful!!!
1.0,johnny_guitar,one of the best movies i have seen and in my opinion the best performances i have seen by almost all of the actors.what A MOVIE!!!!!!!!!and the music was wonderful.i loved the song and the voice of peggy lee
0.0,johnny_guitar,One of the worst movies I've ever seen. And the lady in red shirt looked just like Michael Jackson.
1.0,johnny_guitar,Love Nicholas Ray! Love Sterling Hayden! Love this movie! There has never been western like this one before or after. A absolute must see classic!
1.0,johnny_guitar,"Very interesting western! Mercedes McCambridge's character is amongst the most lowlife sexually repressed villains I've seen. Joan Crawford is said to have disliked this movie, but nonetheless it's a real work of art."
1.0,johnny_guitar,"One of the best westerns of the 1950's, a great decade for the genrre. Every aspect of the film is intelligent and boils with honesty from the screenplay to Nicholas Ray's subtle directing. Joan Crawford is outstanding and composes one of the least stereotyped woman characters ever seen on film."
1.0,johnny_guitar,La geste incroyable d'un immense realisateur. Johnny Guitar est a proprement parler terrassant.
1.0,johnny_guitar,"One of the best westerns ever, where the genre turns into tragedy and avoids its cliches. Unforgettable performances by Joan Croawford and Sterling Hayden, Nicholas Ray at his best and an astonishing work on photography by Harry Stradling, to support the weak Trucolor system."
1.0,johnny_guitar,An excellent chamber western and a searing psychological drama far superior to many dramas made at the time and fine acting by an excellent cast.
1.0,johnny_guitar,One of the most memorable films that I have ever seen.
1.0,johnny_guitar,"I love this movie the actors,story,the camp truly faboulous"
1.0,johnny_guitar,Film making at its best. It doesn't get any better than this. Nicholas Ray is a genious. The screams at the end it creates...... more... more they say more more MORE!!
1.0,johnny_guitar,EXCELENTE. Lo mejor de la cinta son sus personajes femeninos.
1.0,johnny_guitar,BLOODY FUCKIN GREAT... some feminists should see this before all that TV-bullshit...
1.0,johnny_guitar,So bizarre--love the real-life feud between Crawford and McCambridge.
1.0,johnny_guitar,The death/rebirth thing all the way through is profoundly wierd. An extraordinary collision of genius.
1.0,johnny_guitar,Sterling Hayden plays the guitar and Joan Crawford plays a man.
0.0,johnny_guitar,"Achei sem pé nem cabeça, idiota. Talvez seja porque eu não gosto de westerns e não acho graça em tiroteios à toa.Joan Crawford tenta dar uma de Dietrich, fazendo o papel da mulher masculinizada , independente e que tem um monte de homens que a adoram."
1.0,johnny_guitar,"Nick Ray, este si, el unico rebelde con causa"
1.0,johnny_guitar,Classic Nicholas Ray
1.0,johnny_guitar,"Grandissimo western che mette alla berlina tutti gli stereotipi del genere; la vicenda culmina con il grottesco duello finale fra due donne. L'amore trionfera', come sempre."
1.0,johnny_guitar,1er film en trucolor! western mythique!!
1.0,johnny_guitar,un des plus beaux western que je connaisse... une vraie tragédie shakespearienne
1.0,johnny_guitar,Exei tromero endiaferon na vlepeis dyo gynaikes na ksekatiniazontai. Eidika otan vriskontai sthn agria dysh.
1.0,johnny_guitar,"The manliest Western of all time, starring two women."
1.0,johnny_guitar,"the best ""classic"" western i've ever seen, if not the best western i've ever seen. hugely entertaining, stunningly beautiful and completely perverse, it's like a film and critical theory nerd's wet dream come true. love me, love this movie."
1.0,johnny_guitar,"I don't know or care if your into westerns but this is the one that counts.Come on people westerns are a reflexing of our lives. It's are hopes, dreams and will to survive. Joan Crawford just kicks ass in this film that's all I need to say!"
1.0,johnny_guitar,a really different take on the regular western.. this is it.
1.0,johnny_guitar,Hard to overpraise this one.
1.0,johnny_guitar,"Wonderful melodrama; at times it reminded me of Fassbinder's Whitey. One of Joan Crawford's finest performances, and I loved the menacing momentum of the posse."
1.0,johnny_guitar,Campy western with outstanding cast and intriguing story.
1.0,johnny_guitar,This incredible female driven western redefines what the genre is capable of.
1.0,johnny_guitar,"Marvellously ripe modernist Western. Idealism goes up in flames, the respectable townsfolk are a murderous mob, sexual desire underlies every move. Glorious colours splash across the screen; deep rivers of subversion flow beneath them."
1.0,johnny_guitar,Very good .. for a western! :)
1.0,johnny_guitar,very psychosexual :)
1.0,johnny_guitar,Technicolour feminist western?!?! Watch this movie.
1.0,johnny_guitar,"joan whips out her inner-phallus and cock-slaps mercedes and just about everyone, everything in this demented western."
1.0,johnny_guitar,"Ignore Johnny Guitar- he's just a bit player. The real story is between the strong, beautiful and ambitious owner of Vienna's and the scorned woman who'd like to see her hanged. This movie takes 'bitch fight' to a whole new level."
1.0,johnny_guitar,"If you ever want a western to love, love this one."
1.0,johnny_guitar,"Possibly my favourite Nick Ray film, lurid melodramatic with brilliant performances from Sterling Hayden and Crawford. Beautiful camerawork as well. Extraordinary."
1.0,johnny_guitar,"LOVE this red scare metaphorical western with Joan in top form battling a jealous female foe,ala a underscoring of Freudian theory. And they even shoot it out at the end!"
