label,name,review
1.0,rosemarys_baby,"Rosemary's Baby is a chilling, thrilling, and often darkly hilarious personification of paranoia, that uses tight close-ups and surreal imagery to give audiences a genuine sense of claustrophobia and suspense."
1.0,rosemarys_baby,M-F-O9.6[Roman Polanski]
1.0,rosemarys_baby,"A breathtaking horror masterpiece about male-female relationships in the 1960s, and religious zeal and paranoia.There are strong performances by Sidney Blackmer, John Cassavetes, and Maurice Evans. However, the work done by Mia Farrow and Ruth Gordon is nothing shy of amazing."
1.0,rosemarys_baby,"This easily earns its place as one of the best and most chilling horror movies of all time. It oozes Roman Polanski's signature style and atmosphere, and has brilliant performances from all involved. Genuinely creepy and disturbing. Awesome film-making."
1.0,rosemarys_baby,It's like evil incarnate is in the room with you when you're watching it.
1.0,rosemarys_baby,Brilliant in every way. A classic.
1.0,rosemarys_baby,"I loved this one, the tenant is my other favourite by roman Polanski"
1.0,rosemarys_baby,Haunting. Ominous. Disorienting. Amazing.
1.0,rosemarys_baby,"Frightening, disturbing, painful to watch. The film is made in such an unexplainable way that its hard to find another companion in its genre. Polanski's masterpeice in horror category."
1.0,rosemarys_baby,The definition of Thriller.
1.0,rosemarys_baby,A classic thriller was the first mainstream Polanski film and a must-watch film. Part of The Criterion Collection and on Blu-ray in the US.
1.0,rosemarys_baby,"'Rosemary's Baby' is surprisingly intense, and checks all the boxes of how a proper horror movie should be."
0.0,rosemarys_baby,What a load of shite. How is this rated so high
1.0,rosemarys_baby,"A haunting, brilliantly acted horror/drama."
1.0,rosemarys_baby,The best horror movie ever made.
0.0,rosemarys_baby,Don't believe the hype it's not that good of a movie
1.0,rosemarys_baby,"Rosemary's Baby is a dark masterpiece that will surely get under your skin. Great performances by everyone in the cast, and masterfully done work by the Master Roman Polanski. Rosemary's Baby is Polanski's best film and one of the best horror/suspense movies ever made."
1.0,rosemarys_baby,One of the best films ever made.
1.0,rosemarys_baby,one of the greatest horror films of all time it still holds up today
1.0,rosemarys_baby,A beautiful and terrifying film. Expertly and subtly crafted. Hitchcockian. It has given me a new perspective on the horror genre and the role it plays in examining our fears and paranoias.
1.0,rosemarys_baby,"Classic horror perfection, that rightfully inspired years of psychological horror."
1.0,rosemarys_baby,Una de las mejores películas de la historia.
1.0,rosemarys_baby,"I love this film so much that the very notion of a remake is simply horrifying. Besides we all know how well that CARRIE remake did, financially and artistically. Besides, it funny AND scary which is my favorite combination. By the way, the remake doesn't exist. It did not happen."
1.0,rosemarys_baby,Probably the only horror movie I've seen that gets more horrifying upon repeated viewing.
1.0,rosemarys_baby,"Beautifully haunting, and immensely poetic, this tale of paranoia and satanism is executed with so much style and grace is easy to forget that your watching a horror movie."
1.0,rosemarys_baby,"Mia Farrow espetacular num dos filmes mais importantes não só do gênero terror, mas também do cinema. E Roman Polanski fincando cada vez mais o pé no hall de melhores diretores do século."
