label,name,review
1.0,rio_bravo,"An overall good movie, with its funny moments and action, this movie is five stars."
1.0,rio_bravo,Excellent movie. Westerns are not usually for me but this was a really good one.
1.0,rio_bravo,One of two Wayne and Martin film teamings that happens to be directed by Hawks. On Blu-ray.
1.0,rio_bravo,Genuinely a Western that has everything.
1.0,rio_bravo,A real lesson on teamwork. John Wayne/ Dean Martin ????
1.0,rio_bravo,"Certainly, a film for the ages. If there's one western you want to see, this is it."
1.0,rio_bravo,it would appear stella likes westerns more than stanley...classics at least...wonder what thats about...uh oh they are retsaging an ole standoff now
1.0,rio_bravo,I loved the characters! Except Feathers.
1.0,rio_bravo,"The runtime flies by due to phenomenal acting, and great pacing by the director."
1.0,rio_bravo,"Fun, fast and very funny. Full review later."
1.0,rio_bravo,John Wayne and Dean Martin! Two mens men in one of the best westerns ever!!!!
1.0,rio_bravo,"one of my top ten definately, maybe even top five. everything about this movie is everything movies should be."
1.0,rio_bravo,My favorite Western.
1.0,rio_bravo,"""Rio Bravo"" might just as well be director Howard Hawks giving us his finest western since ""Red River."""
1.0,rio_bravo,One of my favorites.
1.0,rio_bravo,One of the greatest westerns ever.The Duke is and always will be The Duke.The plot's secondary to the characters and atmosphere.Just kick back and let it wash over you on a lazy sunday afternoon.
1.0,rio_bravo,"One of the greatest westerns. It's 2 hours, and 22 minutes, but only feels like an hour."
1.0,rio_bravo,One of the greatest westerns of all time.
1.0,rio_bravo,"An absolute western classic, a must see"
1.0,rio_bravo,"A true western movie, a masterpiece from Hawks and Wayne!!!"
1.0,rio_bravo,"A great classic western tale, one of many that made John Wayne the man he was known as. It's everything you could ask for in a movie and more. It is flawless."
1.0,rio_bravo,"A fantastic movie. Even though I'm not a fan of John Wayne, I was still tempted to watch it. I was very surprised at how great and well made it was. It is both hilarious, action pacted, and intense. I loved it. Favourate Character: Stumpy."
1.0,rio_bravo,"Though flat out one of the best movies out there, you'd think the appalling ""love story"" between the lead female and grandpa Wayne would take its rating down a notch."
1.0,rio_bravo,"If you do not enjoy this, you have to be 13."
1.0,rio_bravo,"I personally like the film. Met RICK Nelson in 1977, and he was an overbearing asshole; (but it is STILL a Duke CLASSIC"
1.0,rio_bravo,What a great lineup of actors and singers
1.0,rio_bravo,Definitely my favorite of Wayne's.
1.0,rio_bravo,Another Duke Classic
1.0,rio_bravo,"This may not be the best western John Wayne was in, but it's my favorite. Listening to Dean Martin and Ricky Nelson sing in this movie was awesome."
1.0,rio_bravo,"Rio Bravo is a perfect, light-hearted and very amusing western."
1.0,rio_bravo,One of the best John Wayne movies!
0.0,rio_bravo,This movie was the worst!!!!!!!
1.0,rio_bravo,Flawless and fantastic. One of richest films in terms of characterization to come out of Hollywood.
1.0,rio_bravo,Cllassic John Wayne and Dean Martin film.
1.0,rio_bravo,Just another GREAT JW classic. Great gift for anyone any age
1.0,rio_bravo,One of the greatest films ever made!
1.0,rio_bravo,"What a crazy and badass western. Great film. Love John Wayne, he's a boss"
1.0,rio_bravo,"This is one of ""The Duke's"" best films! It's one of my all time favorite movies. It's hard to top this classic western!"
1.0,rio_bravo,"It's simply a classic. Stumpy's laugh makes for easy hilarity, and John Wayne is as epic as ever."
1.0,rio_bravo,love this movie it is my husband fav movie it also grew on me
1.0,rio_bravo,Ahh another one of my favorites.
1.0,rio_bravo,"Hawks, Wayne, Martin, and Nelson. Did not think this would work, but it does all up in your western hating mug."
1.0,rio_bravo,Best john wayne movie ever
1.0,rio_bravo,Tout comme Francisco il a dit. Je rajouterais le rire de Walter Brennan.
0.0,rio_bravo,so stupid! Your movie info is not for this move!LOL
1.0,rio_bravo,just simply a classic
1.0,rio_bravo,"Rio Bravo has all the ingredients needed for a perfect Western. Its so extremely slick & Hollywood, it tips its hat to all the things in these movies we find entertaining."
1.0,rio_bravo,"Good vs. Evil, Dean's performance is unforgettable, mainly bc he was not in a ton of movies, but impressive; classic Duke, in a classic western."
1.0,rio_bravo,"One of the most entertaining and fun film experiences you'll ever have. Wayne, Martin & Brennan really shine in this one. Some of the best dialogue I've ever heard."
1.0,rio_bravo,Had to watch this for my Film Genre class. I loved it! Very Good Movie!! I felt it could have been a little shorter but thats just me. Good movie otherwise!!
0.0,rio_bravo,John Wayne at his sickening best.
1.0,rio_bravo,the duke kickin but and letting some woman tell him what he feel's
1.0,rio_bravo,An all-time Western classic!
1.0,rio_bravo,"my favorite wayne movie. My rifle , my pony and me"
1.0,rio_bravo,The quintessential John Wayne western...Rotten Tomatoes gives it a well deserved 100% I used to think that Val Kilmer and Kurt Russel were the ultimate badass cowboy duo..but I may have to change my tune after watching John Wayne and Dean Martin rock em and sock em in the rootin tootin west!!
1.0,rio_bravo,Possibly the best Western ever made.
1.0,rio_bravo,Possibly the best Western ever made.
1.0,rio_bravo,Has to be the most entertaining western I've seen.
1.0,rio_bravo,One of the most memorable westerns. A Masterpiece!
1.0,rio_bravo,o meu western antigo preferido
1.0,rio_bravo,"Great, larger than life western. I wasn't sure about Dean Martin in the role, but he really pulls it off. Ricky Nelson's young but disciplined sharp shooter is great as well. Very good movie."
1.0,rio_bravo,The best american western of all time.
1.0,rio_bravo,"Fun, fast and very funny. Full review later."
1.0,rio_bravo,"Fun, fast and very funny. Full review later."
1.0,rio_bravo,This is the greatest of all American westerns. The dialogue and characters are as good as any in the history of film. John Wayne has never performed better and his chemistry with Angie Dickinson is unparalleled. Worthy of many repeat viewings.
1.0,rio_bravo,Classic. Even if you don't like John Wayne it's worth checking out.
1.0,rio_bravo,"Good versus evil, feelgood movie."
1.0,rio_bravo,"Better than High Noon, with a more powerful and conservative message, Rio Bravo tops my list of westerns. It was compelling and there was never a dull moment. Wayne once again proved to be the best actor of his kind."
1.0,rio_bravo,parhaimmillaan hyv? l?nkk?ri tuoreine henkil?hahmoineen mutta paikoin studiokuvaus paistaa l?pi ja kuulujen n?yttelij?iden kliseiset tavaramerkit saattavat alkaa kymmenennen katsomakerran j?lkeen rasittaa.
1.0,rio_bravo,"Awesome! Great cast, funny and action packed! Another must see! and of course John Wayne is in it!"
1.0,rio_bravo,"Everything from the script, the cast and the execution of this film is done to perfection. Highly enjoyable!"
1.0,rio_bravo,"This is one of my favorite John Wayne movies. Great Movie. Now that I am watching Red River, I see that the main theme music in Red River is the song Ricky Nelson sings in the jail. Gotta Love Howard Hawks..."
1.0,rio_bravo,this is an ultimate classic movie right here
1.0,rio_bravo,"Love this movie. Every time I watch this I'm pleased, excited, and highly entertained. There's no one better than The Duke!!"
1.0,rio_bravo,So much better than Wayne's True Grit
1.0,rio_bravo,John Wayne is an Icon..He is great on screen and yet shares equal screen space with co-stars...A great mix of comedy and action!
1.0,rio_bravo,One of my favorite American Westerns. Masterful
1.0,rio_bravo,One of the greatest westerns of all-time. made when Duke was at his peak
1.0,rio_bravo,One of the last great american westerns with a vast epic landscape with a grand and detailed storyline.
1.0,rio_bravo,All it's cracked up to be. Never knew Dean Martin had such a great performance in him.
1.0,rio_bravo,"An absolutely fantastic Western, with great story, witty dialogue, and all the swagger John Wayne can bring to the screen"
1.0,rio_bravo,"my favorite wayne movie. My rifle , my pony and me"
1.0,rio_bravo,"Is this the best westerner? yes, it is! a wonderful movie with great performances from everyone and I particularly loved the romance between John Wayne and Angie Dickinson who looks super gorgeous and sexy!"
1.0,rio_bravo,this was a over all good movie I watched the Rio Brovo from the 60's with John in it this is the remake of it but the same movie I think but any way I thought is had good action scenes in it and a good store line. Plus it was even funny at times so over all a good movie
1.0,rio_bravo,"I just enjoyed the flow of this movie from start to finish. I love Westerns and this one had a lot of good elements in it ... I even found myself smiling during the musical interlude by Dean Martin, Ricky Nelson and Walter Brennan.  This is a must-see for anyone that is a fan of Western movies."
1.0,rio_bravo,One of the top 3 western's ever made. Simply cannot be beat.
1.0,rio_bravo,Hawks' masterpiece! One of the great westerns and one of the great entertainments in cinema history!
1.0,rio_bravo,"Ihan ehdoton l?nkk?ri, muutaman kerran n?hty."
1.0,rio_bravo,"One of the best western pictures of the 50's, as well as Howard Hawks' greatest film."
1.0,rio_bravo,"A great movie for the whole family, what more co be said"
1.0,rio_bravo,Somethign about MArtin and Wayne together in a western which is great a wonderful movie
1.0,rio_bravo,Dean Martin playing a drunk? Say it ain't so.
1.0,rio_bravo,"For me, Rio Bravo was one of those movies that made me wonder ""why the hell haven't seen this before?"".Rio Bravo is Howard Hawks greatest film and one of the best westerns I have ever seen. I was convinced as soon as Dean Martin and Ricky Nelson broke into ""My rifle, my pony and me""."
1.0,rio_bravo,"Come on kids - one of the best John Waynes ever - Sorry don't get it done, Dude. That's the second time you hit me. Don't ever do it again. You want that gun. Pick it up. I wish you would."
1.0,rio_bravo,"One of the best westerns of all time. I mean come on, John Wayne and James Dean, need I say more?"
1.0,rio_bravo,Classic western with John Wayne
1.0,rio_bravo,"Top western, but, ""The Man Who Shot Liberty Valance,"" is very, very close, possibly too close to call."
1.0,rio_bravo,A fine picture. Outstanding pacing
