label,name,review
1.0,band_of_outsiders,An exhilarating experience.
1.0,band_of_outsiders,"It seems almost silly to write any opinion on such an iconic example of The French New Wave. But, for the record, this disarmingly simple ""little"" movie is filled with so many infamous and puzzling moments -- the sheer charm and absolute coolness of it makes it a great cinematic experience."
1.0,band_of_outsiders,Keep Your Youthful Eyes!
1.0,band_of_outsiders,"The most casual Godard film. I enjoyed this so much, Anna Karina is lovely. Everything Godard touched in the 60's was a masterpiece, safe to say. A+"
1.0,band_of_outsiders,That scene in the cafe! That's all I'm going to say. Watch and you will understand.
1.0,band_of_outsiders,"As he did with Breathless, Godard pays tribute to the Monogram Pictures like crime drama genre but extends the boundaries of the conventional storyline by filling it with plenty of creative moments that go from the extremes of highly philosophical to silly randomness."
1.0,band_of_outsiders,Definitely starting to like Godard now.
1.0,band_of_outsiders,"A fun romp filled with robbery, love triangles, dance numbers, and the unforgettable beauty of Anna Karina, this French New Wave feature stands as a near perfect film."
1.0,band_of_outsiders,"Godard's most accessible film, a good place for people to start if they're looking to get into his movies (this or Breathless)"
1.0,band_of_outsiders,"so much new wave, so little time."
1.0,band_of_outsiders,"I loved this film, it really inspired me in such a weird way."
1.0,band_of_outsiders,One of my favorite Godard films.
1.0,band_of_outsiders,This movie is fantastic and will be able to watch over and over!
1.0,band_of_outsiders,"Great heist film gone bad, excellent acting and fantastic directing by Jean Luc Godard."
1.0,band_of_outsiders,"Gosh i love Godard Films the Perfect Combination of Gangster Movie, Humour, Romance, Paris Street Life, Experimental Filmmaking and a Charming Soundtrack and Anna Karina is so sweet and Claude Brasseur & Sami Frey are a funny Duo"
1.0,band_of_outsiders,Fun. Stylish. Clever. Seductive.
1.0,band_of_outsiders,Why I'm I even writing this...who reads it really?... Anywho...this movie is excellent. Like WOW! It caught me off guard...watch it twice back2back
1.0,band_of_outsiders,"A unique genre-busting movie that's part romance, part comedy with a dash of heist movie. Lots of fun moments throughout and the three leads are the pure embodiment of awesome. The dancing scene is one of the best scenes ever caught on film. Definitely a classic."
1.0,band_of_outsiders,I know Hetra will hate me for blurbing about this movie but I love it. Subtle comedic nuances in form and a crime plot line makes for a great blend and enjoyable watch.
0.0,band_of_outsiders,so bad i had to turn it off. i would give it a negative rating if i could.
