label,name,review
1.0,open_range,One of the best Westerns I've ever seen and the shootout in the end is the icing on the cake.
1.0,open_range,"Had to mine out this Gold.. Well written, directed, a tremendous performance of Kevin Costner ..."
1.0,open_range,Great script done well for most part.
1.0,open_range,A fine Western with plenty of heart and a fantastic final shootout. Annette Bening is a letdown as the love interest but that is my only qualm.
1.0,open_range,One of the most entertaining westerns ever!
0.0,open_range,"Overly long, derivative, lacking in plausibility. When is the last time you saw a ""cowboy"" firing two pistols at once- Roy Rogers?"
1.0,open_range,"I admit it's been a while since I've seen it, but I remember enjoying the hell out of it."
0.0,open_range,"140 minutes of tedious, sappy cliche'. Painful to watch."
1.0,open_range,"Love this movie- love the scenery- love the plot - love the acting~love the best scene~""are you the man who killed out friend?"""
1.0,open_range,"Terrific in every regard - scenery, scope, plot, acting, action. In the Top 5 best western ever for me. Duval is perfect."
1.0,open_range,"Robert Duvall and Keven Costner were awesome together, their performances made a very good movie even better."
1.0,open_range,Kevin Costner not only impresses me with his great acting but also his great direction. Open Range features great in depth character development and great acting by its leads (Kevin Costner and Robert Duvall) and greatly filmed gunfights. This is a must see for any fan of westerns.
1.0,open_range,"This literally rivals the best western's ever made. If you ever get the opportunity to see it, please do. You will not regret it!"
1.0,open_range,I thought it was fantastic.
1.0,open_range,Nest western done about free grazing.
1.0,open_range,Best gunfight scene ever. ..
1.0,open_range,"Excellent, no frills, western"
1.0,open_range,A beautiful moving epic.
1.0,open_range,Loved it. One of the best westerns.
1.0,open_range,Last Great Western made.
1.0,open_range,"This is one of my favorite westerns of all time. The cast is unbeatable. Some may say this movie is slow but, if you can appreciate a good western then you will enjoy this great film."
1.0,open_range,Classic western. Costner and Duvall are perfect together.
1.0,open_range,Solid western with an awesome shoot out.
1.0,open_range,my family loved this show.
1.0,open_range,"A must see western, with an absolutely epic final shootout"
1.0,open_range,"Some think it is too slow... but I like the slowness. It works for me. I think it is more of a ""true"" type of western."
1.0,open_range,Next to Tombstone its my second favorite western.
0.0,open_range,one of the worst movies ive ever seen.O.M.G. the movie was so bad . it just went on and on i really could not wait to the movie end.
1.0,open_range,One of the best movies in a genre that has had few successes since the days of John Wayne. Kevin Costner CAN act...when playing a regular guy. Robert Duval is brilliant as always. This is my most watched DVD.
1.0,open_range,awesome just for the double barrel shot gun violentness
1.0,open_range,"Loved this film.worked really well despite its pretentions.A proper western of the old style,with modern technique"
0.0,open_range,One of the worst westerns ever made.
1.0,open_range,"Authentic update of the sweeping classic Hollywood western. Costner knows the genre and this one is essential if you enjoy classic westerns such as Red River or Wagon Master, wherein the violence is balanced well with human and social drama."
1.0,open_range,"May not be the oldest western, but could be the best!"
0.0,open_range,"Yes, the final shoot out is one of the best I've ever seen in a western movie... but the story leading up to (and afterward) it is painfully mediocre."
1.0,open_range,A wonderful story with believable cowboys. Duvall never disappoints me.
0.0,open_range,One of the most boring movies I have EVER seen.
1.0,open_range,Best Western...not the hotel...
1.0,open_range,One of the finest Westerns ever made.
1.0,open_range,Why did you have to kill the dog...
0.0,open_range,"do not like cowbow movies unless clint is in them, sorry dad"
1.0,open_range,One of the best westerns of our time
1.0,open_range,I love this movie it has some bloodly sceans but it is good:)
1.0,open_range,Great performaces by Duvall and Costner. Really good western.
1.0,open_range,"Excellent Western, Even with Costner in It. Very Entertaining."
1.0,open_range,Not just a shoot'm'up. Dialog is great!!!
1.0,open_range,great movie loved this movie
1.0,open_range,"Good story, great Robert Duvall."
1.0,open_range,"One of the best westerns ever made. One of the few movies I can watch over and over. A simple movie but Costner, Duvall, and Bening were great together. Simply great"
1.0,open_range,"Har du inte sett den, se den! Har du sett den, sen den igen! BÃ¤sta westernfilmen sedan Clintan's De skoningslÃ¶sa."
1.0,open_range,"Mr. Costner gets it! This is a great western with a great script. You can easily get lost in the panorama, the dialogue and the story. Robert Duval proves again that he is the master of the western character. This movie ranks with the best."
1.0,open_range,Brilliant western starring and directed by Kevin Costner.
1.0,open_range,"one of the most realistic westerns I'v seen, the good guys aen't invincible and the gun soud affects aren't weird."
1.0,open_range,This was onf of the Best Westerns of 2004 I think Kevin Constar did a great job.
1.0,open_range,The finest Western since Unforgiven. Costner's love for the period really shines through. The characters are all well rounded and the film boasts one of the best shootouts I've ever seen.
1.0,open_range,one of my all time favorites I watch over and over and .....
1.0,open_range,One of Robert Duvall's best
1.0,open_range,in my top 3 of favorite western films!!
1.0,open_range,Westerns just don't get any better than this.
1.0,open_range,A great cowboy movie! A rare treat in today's Hollywood.
0.0,open_range,Its like they filmed a big action cowboy movietook sll the parts that would make an interesting action filled film and threw them away. then showed you what was left over.
1.0,open_range,"Well done, Robert Duvall is outstanding..."
0.0,open_range,Uno dei film piÃ¹ noiosamente prevedibili di sempre.
1.0,open_range,"I never was a huge fan of the 3 main actors/actress, but this one scored big time!"
1.0,open_range,This is probley my favorite western next to Rio Bravo...
1.0,open_range,"Great cinematography, dialog (as in realistic/purposeful), and characters. Truly proof that ""classic"" westerns don't have to be ""old"" movies. Oh, not to mention one of the best gunfights EVER!"
1.0,open_range,Robert is the best Cowboy EVER!!!
1.0,open_range,greatest western of all time
1.0,open_range,The best western since Eastwood days! Awesome preformance by Robert Duvall!
0.0,open_range,Costner is THE worst actor working today. His emotional range is comparable to that of a cardboard box. Mr Costner: Stick with directing.
1.0,open_range,"One of the best little known movies. Duvall is great in this role, the cinematography is great, and so is the acting and cast."
1.0,open_range,"fantastic film, about friendships not your typical cowboy film"
1.0,open_range,"One of the finest westerns of the current generation. And that's not taking anything away from ""Unforgiven""."
1.0,open_range,that shoot out is a killer
1.0,open_range,I'm a big Costner fan (sorry) and Robert Duvall is great
1.0,open_range,One of my favorite Westerns.
1.0,open_range,"FANTASTIC! Best Western I've ever seen. Robert Duvall is a Badass, and Costner show that he can direct! The duo had acting down to a perfection! Loved it, wish I had seen it sooner."
1.0,open_range,"It's about time someone stepped up and made a good western. In my opinion Robert Duvall is the best unsung actor going. He's not on the magazine covers like some, or all over the media shows like others, but he acts circles around them all!"
1.0,open_range,Open range is a brilliant epic western. Thumbs way way up!!
1.0,open_range,"Good plot. I loved the interaction between chatacters, and dialogue. Some of it was stereotypical or cliche but it still was beautiful. I wish Hollywood would push more westerns."
1.0,open_range,The best western Costner has been in.
1.0,open_range,"A brilliant movie. The action is great, the story is compelling, and the dialog is inspiring."
0.0,open_range,Ce n'est pas si simple de faire un western.
1.0,open_range,"Without a doubt the best of the modern-day westerns, ""Open Range"" sets itself apart with terrific performances, an engaging story, and one of the greatest gunfights ever put on screen! Grade: A+"
1.0,open_range,Costner is in his element here. He doesn't miss on westerns and this is no exception. GREAT film. Duvall should have been nominated and the love story doesn't ruin the rest of the film. Don't miss it!!!
1.0,open_range,"Great movie, great cast...one of my favorites!"
0.0,open_range,Waouh. Que c'est long et sans aucune originalité
1.0,open_range,It's amazing on the big screen!
1.0,open_range,Best gunfight scene of them all!!
1.0,open_range,excellent best western ever
1.0,open_range,The story of redemption is very well directed and acted. Though the real beauty of this film is its cinematography.
0.0,open_range,"Suck Central, people."
1.0,open_range,Again Robert Duvall pulled off a GREEEEART movie(western) Its a must have!!!!
1.0,open_range,Liked it alot but Robert Duvall is always awesome..
1.0,open_range,One of my favorites. Each actor fits their role perfectly. Great cinematography!
1.0,open_range,"Great depiction of how hard life must have been back then - be a man and stand up for yourself or turn the other cheek and always be under some bully's control. ""Some men are going to get killed here today - and I'm gonna do the killing""."
0.0,open_range,"Awful. Completely underwritten, fluffy, & tries way too hard. The only good thing about this movie is Duvall's performance."
1.0,open_range,best western in a while.
1.0,open_range,Opening scene of gunfight- automatic five stars. Greatest shootout in Western film history.
1.0,open_range,"Great Man Movie, Kicking butt and taking names."
1.0,open_range,Another brilliant movie with Kevin Costner.
1.0,open_range,"I like a good western, and this is a good one. It has a great gunfight at the end, one of the heros gets the girl, and quite a few people live happily ever after."
1.0,open_range,Once again Kevin Costner is in it and who doesn't like a good western?
1.0,open_range,costner's right at home in the old west. this is an awesome western. right up there with the Wayne/Ford flicks i grew up on.
1.0,open_range,"If you want to learn about what men do in hard situations, watch this."
1.0,open_range,"Very interesting art direction, especially photography"
