label,name,review
1.0,moonrise_kingdom,"Immaculately framed, stunningly acted (especially from newcomers Jared Gilman and Kara Hayward), and incredible costume and production design prove Wes Anderson's status as one of today's best directors, and his knack for hilarious and thoughtful storytelling."
1.0,moonrise_kingdom,"Beautiful visuals, soundtrack and performances."
1.0,moonrise_kingdom,"One of my favorite movies! Quirky, funny, comically dramatic and amazing cinematography. Definitely a feel-good movie."
1.0,moonrise_kingdom,"This film is such a whimsical, amazing piece of art, Wes Anderson does everything so so perfectly. I'm not ashamed to say that this is definitely one of my favorite movies and works of pure art, of all time."
0.0,moonrise_kingdom,Poorly written with a vague and nonsensical plot. The only reedeeming feature of it were it's artistic shots
0.0,moonrise_kingdom,Nothing great about this film!
0.0,moonrise_kingdom,There's 90 minutes I'll never get back
1.0,moonrise_kingdom,Quirky feel good movie
1.0,moonrise_kingdom,"This movie is quirky and perhaps a little bit artsy, but I found it truly funny. I also love how they made the film appear to be more from the time period rather than modern coloring."
0.0,moonrise_kingdom,"this was a waste of my time, honestly terrible."
1.0,moonrise_kingdom,"Innocent and warm, Anderson is able to artfully display a story of two young loves while keeping it fresh and putting his own distinct style on this masterclass of a film."
1.0,moonrise_kingdom,The best way to describe this amazing movie is awkward romance. I love it so much it made me laugh so much.
0.0,moonrise_kingdom,I wish the moon took me with it when it rose so I never had to see this movie
1.0,moonrise_kingdom,"While this movie is good, I feel like there were some moments that just didn't fit well to it."
1.0,moonrise_kingdom,absoulltely phenomenal and stunning film. Wes Anderson is an artistic genius in film
1.0,moonrise_kingdom,"easily one of the best films ive seen this millennium - Must See, regardless of age-group"
1.0,moonrise_kingdom,Wes Anderson's greatest achievement: a film that recaptures the magic of youth and maturity.
1.0,moonrise_kingdom,"Stylish, sweet, poignant, and with an amazing attention to detail, Moonrise Kingdom is a showcase for the singular gifts of Wes Anderson."
1.0,moonrise_kingdom,"With superb performances from its ensemble cast, Moonrise Kingdom is a heartfelt adventure about love and growing up, displaying Wes Anderson at his best with a great screenplay and typically great direction."
1.0,moonrise_kingdom,I love everyting about this movie. Wes Anderson keeps getting better and better.
1.0,moonrise_kingdom,ONE WORD: AMAZING (plus all the other describing words that I know!)
1.0,moonrise_kingdom,Wes Anderson's masterpiece
0.0,moonrise_kingdom,"I really really don't get why this movie is good. It's not at all interesting, it's just weird for me."
1.0,moonrise_kingdom,"This magical land of Khaki Scouts and first loves in Anderson symmetry, kodachrrome landscape and costumes... and incredible orchestration (and choir) -- is the great American story that rescued me from the Trump dump."
1.0,moonrise_kingdom,Third time watching.... such a great movie.
1.0,moonrise_kingdom,Wes Anderson's impeccable visual style and colorful characters win over audiences once again in Moonrise Kingdom.
1.0,moonrise_kingdom,"One of Wes Anderson's best. Amazing characters, wonderful story, and stunning cinematography. Watch it. You're in for a treat."
1.0,moonrise_kingdom,"Definitely one of my all time favourite movies. Love the cinematography, the acting (and the actors), the music and the setting."
1.0,moonrise_kingdom,This movie was adorable and appropriate for all ages. Humorous and fun.
1.0,moonrise_kingdom,"Wes Anderson films might get tiresome someday, but today is not that day."
0.0,moonrise_kingdom,Largely an ignorable movie that does not capture the viewers attention. No matter of big names involved in the film can save this piece of tripe.
1.0,moonrise_kingdom,"It's well paced, well written, and well directed. It's perfect."
1.0,moonrise_kingdom,This nostalgic film will stand the test of time. Ed Norton is incredible as are all the players in this Wes Anderson jewel.
1.0,moonrise_kingdom,"*****My personal favourite Wes Anderson movie, Moonrise Kingdom has fantastic directing, with the camera seamlessly gliding through the films terrific set pieces, and the script is also excellent, with great pacing and a perfect balance of emotion and comedy."
1.0,moonrise_kingdom,best movie ever ssm is petty small actually but over all loved this film >))
1.0,moonrise_kingdom,Wes Anderson doesn't disappoint. I really can't say much else. They rocked this film. It is pretty much solid gold.
1.0,moonrise_kingdom,"One of my all time favorite Bill Maury movies. It's not for everyone, but it's funny, clever and full of witty punchlines that makes it just a fabulously funny yet cynical movie. Must see, join the cult."
1.0,moonrise_kingdom,"A lovingly sincere love story, one of the best in Anderson's filmography."
1.0,moonrise_kingdom,"Extremely relatable film perfectly executed by Wes Anderson, a visionary and creative director who seems to refuse to give in to the mainstream ways of filmmaking. This film is a great example of how a film can relate to its audience."
1.0,moonrise_kingdom,Wes Anderson at his absolute best.
1.0,moonrise_kingdom,Breathtaking film with a quirky Wes Anderson touch.
1.0,moonrise_kingdom,A fantastic and wonderful film. It starts off great and becomes even better with every scene.
1.0,moonrise_kingdom,"Wes Anderson delivers a beautifully shot and acted masterpiece about the simplicity and power of love. Equal parts hilarious and heartfelt, Moonrise Kingdom is a warm and poignant movie, and one of Anderson's best."
1.0,moonrise_kingdom,"wish I can go back to 12, and take her to the land where the moon rises"
1.0,moonrise_kingdom,"Warm, whimsical, and poignant, the immaculately framed and beautifully acted Moonrise Kingdom presents writer/director Wes Anderson at his idiosyncratic best."
1.0,moonrise_kingdom,"Wow, this is really a gem. Charming, absolutely captivating, and quite brilliant."
1.0,moonrise_kingdom,"This is a lovely movie, one of those I could watch over and over, it has a little bit if everything, it's sweet, funny, sarcastic and just the right amount of wrong. Very good"
1.0,moonrise_kingdom,Everything about this film was wonderful.
1.0,moonrise_kingdom,My favorite movie yet
